molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure,Molecule,MACCS,Morgan,Tanimoto_MACCS,Tanimoto_Morgan,Dice_MACCS,Dice_Morgan
CHEMBL507714,IC50,nM,57.0,IC50,nM,57.0,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91510>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696682EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D47B0>,0.5473684210526316,0.12213740458015267,0.7074829931972789,0.21768707482993196
CHEMBL479800,IC50,nM,10.0,IC50,nM,10.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccco5)sc34)cc2Cl)c1,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689D915F0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968075F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696682F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4820>,0.5735294117647058,0.1262135922330097,0.7289719626168224,0.22413793103448276
CHEMBL475594,IC50,nM,2.0,IC50,nM,2.0,CN(C)Cc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91660>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696682F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4890>,0.7142857142857143,0.18269230769230768,0.8333333333333334,0.3089430894308943
CHEMBL475761,IC50,nM,5.0,IC50,nM,5.0,CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,8.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D689D916D0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968076D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4900>,0.7746478873239436,0.17272727272727273,0.873015873015873,0.29457364341085274
CHEMBL473428,IC50,nM,3.0,IC50,nM,3.0,OCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,8.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91740>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966830B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4970>,0.5616438356164384,0.12149532710280374,0.7192982456140351,0.21666666666666667
CHEMBL473427,IC50,nM,8.0,IC50,nM,8.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,8.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91900>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968077B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D49E0>,0.5441176470588235,0.1188118811881188,0.7047619047619048,0.21238938053097345
CHEMBL473436,IC50,nM,68.0,IC50,nM,68.0,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccc[nH]5)sc34)cc2Cl)c1,7.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000001D689D919E0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4A50>,0.5362318840579711,0.11538461538461539,0.6981132075471698,0.20689655172413793
CHEMBL473437,IC50,nM,4.0,IC50,nM,4.0,CN(C)Cc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91A50>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4AC0>,0.7142857142857143,0.17142857142857143,0.8333333333333334,0.2926829268292683
CHEMBL473438,IC50,nM,6.0,IC50,nM,6.0,CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91AC0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4B30>,0.5733333333333334,0.11711711711711711,0.7288135593220338,0.20967741935483872
CHEMBL514938,IC50,nM,15.0,IC50,nM,15.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccco5)cc34)cc2Cl)c1,7.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91BA0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966832E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4BA0>,0.5652173913043478,0.125,0.7222222222222222,0.2222222222222222
CHEMBL519757,IC50,nM,54.0,IC50,nM,54.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc(CNCc6ccccc6)o5)cc34)cc2Cl)c1,7.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91C10>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968079E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4C10>,0.5753424657534246,0.11607142857142858,0.7304347826086957,0.208
CHEMBL506414,IC50,nM,9.0,IC50,nM,9.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5cccs5)cc34)cc2Cl)c1,8.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91CF0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966833C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4C80>,0.5362318840579711,0.11650485436893204,0.6981132075471698,0.20869565217391303
CHEMBL475600,IC50,nM,115.0,IC50,nM,115.0,Fc1cccc(COc2ccc(Nc3ncnc4sc(-c5ccc[nH]5)cc34)cc2Cl)c1,6.939302159646388,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91E40>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4CF0>,0.5285714285714286,0.11428571428571428,0.6915887850467289,0.20512820512820512
CHEMBL475767,IC50,nM,68.0,IC50,nM,68.0,CN(C)Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,7.167491087293763,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91EB0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966834A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4D60>,0.704225352112676,0.16981132075471697,0.8264462809917356,0.2903225806451613
CHEMBL480348,IC50,nM,121.0,IC50,nM,121.0,CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,6.91721462968355,<rdkit.Chem.rdchem.Mol object at 0x000001D689D91F20>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4DD0>,0.5657894736842105,0.11607142857142858,0.7226890756302521,0.208
CHEMBL473320,IC50,nM,131.0,IC50,nM,131.0,COc1cc2ncnc(-c3c[nH]c4ccc(Br)cc34)c2cc1OC,6.882728704344236,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95040>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4E40>,0.5384615384615384,0.11363636363636363,0.7,0.20408163265306123
CHEMBL474323,IC50,nM,533.0,IC50,nM,533.0,COc1cc2ncnc(-c3c[nH]c4cc(F)c(C)cc34)c2cc1OC,6.273272790973428,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95190>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966835F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4EB0>,0.5538461538461539,0.11235955056179775,0.7128712871287128,0.20202020202020202
CHEMBL515401,IC50,nM,209.0,IC50,nM,209.0,COc1cc2ncnc(-c3c[nH]c4cc(F)c(Cl)cc34)c2cc1OC,6.679853713888946,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95200>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4F20>,0.5538461538461539,0.14942528735632185,0.7128712871287128,0.26
CHEMBL451523,IC50,nM,5400.0,IC50,uM,5.4,COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,5.267606240177032,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966836D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D4F90>,0.5652173913043478,0.16666666666666666,0.7222222222222222,0.2857142857142857
CHEMBL45068,IC50,nM,25000000.0,IC50,mM,25.0,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,1.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95350>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5040>,0.22857142857142856,0.07792207792207792,0.37209302325581395,0.14457831325301204
CHEMBL242740,IC50,nM,3300.0,IC50,uM,3.3,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,5.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D689D953C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966837B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D50B0>,0.3382352941176471,0.11764705882352941,0.5054945054945055,0.21052631578947367
CHEMBL461140,IC50,nM,3300.0,IC50,uM,3.3,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,5.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95A50>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5120>,0.6301369863013698,0.10891089108910891,0.773109243697479,0.19642857142857142
CHEMBL496388,IC50,nM,1000.0,IC50,uM,1.0,N#Cc1cnc2c(Cl)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95AC0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5190>,0.38961038961038963,0.10784313725490197,0.5607476635514018,0.19469026548672566
CHEMBL495617,IC50,nM,30000.0,IC50,uM,30.0,CCCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95B30>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696807F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5200>,0.5733333333333334,0.14285714285714285,0.7288135593220338,0.25
CHEMBL501709,IC50,nM,22000.0,IC50,uM,22.0,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95BA0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5270>,0.5540540540540541,0.12389380530973451,0.7130434782608696,0.2204724409448819
CHEMBL523059,IC50,nM,22000.0,IC50,uM,22.0,CC(C)N1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95C10>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968080B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966839E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D52E0>,0.5866666666666667,0.13274336283185842,0.7394957983193278,0.234375
CHEMBL527026,IC50,nM,11000.0,IC50,uM,11.0,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95C80>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5350>,0.5526315789473685,0.15454545454545454,0.711864406779661,0.2677165354330709
CHEMBL230232,IC50,nM,1000.0,IC50,uM,1.0,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95CF0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D53C0>,0.38461538461538464,0.10377358490566038,0.5555555555555556,0.18803418803418803
CHEMBL574059,IC50,nM,380.0,IC50,M,3.8e-07,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,6.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95E40>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5430>,0.5507246376811594,0.14285714285714285,0.7102803738317757,0.25
CHEMBL574058,IC50,nM,390.0,IC50,M,3.9e-07,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,6.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95EB0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D54A0>,0.5652173913043478,0.1368421052631579,0.7222222222222222,0.24074074074074073
CHEMBL565714,IC50,nM,21.0,IC50,nM,21.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1,7.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95F20>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968082E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5510>,0.4942528735632184,0.1271186440677966,0.6615384615384615,0.22556390977443608
CHEMBL565467,IC50,nM,23.0,IC50,nM,23.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D689D95F90>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5580>,0.47674418604651164,0.11016949152542373,0.6456692913385826,0.1984732824427481
CHEMBL583403,IC50,nM,23.0,IC50,nM,23.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92040>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968083C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D55F0>,0.5,0.1171875,0.6666666666666666,0.2097902097902098
CHEMBL583218,IC50,nM,30.0,IC50,nM,30.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689D920B0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5660>,0.4823529411764706,0.11764705882352941,0.6507936507936508,0.21052631578947367
CHEMBL1645462,IC50,nM,32.0,IC50,nM,32.0,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92120>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968084A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D56D0>,0.5476190476190477,0.13709677419354838,0.7076923076923077,0.24113475177304963
CHEMBL567873,IC50,nM,33.0,IC50,nM,33.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92190>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5740>,0.47191011235955055,0.12195121951219512,0.6412213740458015,0.21739130434782608
CHEMBL566350,IC50,nM,38.0,IC50,nM,38.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92200>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D57B0>,0.49411764705882355,0.12931034482758622,0.6614173228346457,0.22900763358778625
CHEMBL584714,IC50,nM,38.0,IC50,nM,38.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCNC1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92270>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968085F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5820>,0.4823529411764706,0.10483870967741936,0.6507936507936508,0.1897810218978102
CHEMBL566337,IC50,nM,40.0,IC50,nM,40.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689D922E0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696683F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5890>,0.47058823529411764,0.09917355371900827,0.64,0.18045112781954886
CHEMBL578044,IC50,nM,44.0,IC50,nM,44.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,7.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92350>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968086D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5900>,0.47674418604651164,0.11666666666666667,0.6456692913385826,0.208955223880597
CHEMBL566559,IC50,nM,45.0,IC50,nM,45.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,7.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D689D923C0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966840B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5970>,0.46511627906976744,0.10569105691056911,0.6349206349206349,0.19117647058823528
CHEMBL578255,IC50,nM,111.0,IC50,nM,111.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,6.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92430>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968087B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D59E0>,0.5,0.13675213675213677,0.6666666666666666,0.24060150375939848
CHEMBL567197,IC50,nM,19.0,IC50,nM,19.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D689D924A0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5A50>,0.48314606741573035,0.10743801652892562,0.6515151515151515,0.19402985074626866
CHEMBL605413,IC50,nM,2200.0,IC50,uM,2.2,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,5.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92900>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5AC0>,0.5333333333333333,0.10752688172043011,0.6956521739130435,0.1941747572815534
CHEMBL595757,IC50,nM,18200.0,IC50,uM,18.2,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,4.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92970>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5B30>,0.5135135135135135,0.10989010989010989,0.6785714285714286,0.19801980198019803
CHEMBL594790,IC50,nM,13400.0,IC50,uM,13.4,CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,4.872895201635193,<rdkit.Chem.rdchem.Mol object at 0x000001D689D929E0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966842E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5BA0>,0.5466666666666666,0.10526315789473684,0.7068965517241379,0.19047619047619047
CHEMBL603198,IC50,nM,56500.0,IC50,uM,56.5,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C1CC1,4.247951552180561,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92A50>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D6968089E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D696684350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5C10>,0.5135135135135135,0.13043478260869565,0.6785714285714286,0.23076923076923078
CHEMBL594810,IC50,nM,111400.0,IC50,uM,111.4,COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)C(C)C,3.95311480916229,<rdkit.Chem.rdchem.Mol object at 0x000001D689D92AC0>,False,False,<rdkit.Chem.rdchem.Mol object at 0x000001D696808A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966843C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001D6966D5C80>,0.47435897435897434,0.09183673469387756,0.6434782608695652,0.16822429906542055
