molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure
CHEMBL501709,IC50,nM,22000.0,IC50,uM,22.0,N#Cc1cnc2c(Cl)cc(NCc3cn(C4CCN(C5CCC5)CC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,4.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266200>,False,False
CHEMBL523059,IC50,nM,22000.0,IC50,uM,22.0,CC(C)N1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266270>,False,False
CHEMBL527026,IC50,nM,11000.0,IC50,uM,11.0,CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1,4.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22662E0>,False,False
CHEMBL230232,IC50,nM,1000.0,IC50,uM,1.0,N#Cc1cnc2c(Br)cc(NCc3c[nH]nn3)cc2c1Nc1ccc(F)c(Cl)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266350>,False,False
CHEMBL574059,IC50,nM,380.0,IC50,M,3.8e-07,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,6.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22664A0>,False,False
CHEMBL574058,IC50,nM,390.0,IC50,M,3.9e-07,Cc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)ccc1F,6.4089353929735005,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266510>,False,False
CHEMBL565714,IC50,nM,21.0,IC50,nM,21.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCNCC1,7.67778070526608,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266580>,False,False
CHEMBL565467,IC50,nM,23.0,IC50,nM,23.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@H](N)CC1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22665F0>,False,False
CHEMBL583403,IC50,nM,23.0,IC50,nM,23.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266660>,False,False
CHEMBL583218,IC50,nM,30.0,IC50,nM,30.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22666D0>,False,False
CHEMBL1645462,IC50,nM,32.0,IC50,nM,32.0,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266740>,False,False
CHEMBL567873,IC50,nM,33.0,IC50,nM,33.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,7.481486060122112,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22667B0>,False,False
CHEMBL566350,IC50,nM,38.0,IC50,nM,38.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266820>,False,False
CHEMBL584714,IC50,nM,38.0,IC50,nM,38.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCNC1,7.42021640338319,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266890>,False,False
CHEMBL566337,IC50,nM,40.0,IC50,nM,40.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCn1ccnc1,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266900>,False,False
CHEMBL578044,IC50,nM,44.0,IC50,nM,44.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,7.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266970>,False,False
CHEMBL566559,IC50,nM,45.0,IC50,nM,45.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCCCN1,7.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22669E0>,False,False
CHEMBL578255,IC50,nM,111.0,IC50,nM,111.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1,6.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266A50>,False,False
CHEMBL567197,IC50,nM,19.0,IC50,nM,19.0,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,7.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266AC0>,False,False
CHEMBL605413,IC50,nM,2200.0,IC50,uM,2.2,CCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,5.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266F20>,False,False
CHEMBL595757,IC50,nM,18200.0,IC50,uM,18.2,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C(C)C,4.739928612014925,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2266F90>,False,False
CHEMBL594790,IC50,nM,13400.0,IC50,uM,13.4,CCCCC(Cc1coc2nc(N)nc(N)c12)c1ccccc1OC,4.872895201635193,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2261040>,False,False
CHEMBL603198,IC50,nM,56500.0,IC50,uM,56.5,COc1ccccc1C(Cc1coc2nc(N)nc(N)c12)C1CC1,4.247951552180561,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22610B0>,False,False
CHEMBL594810,IC50,nM,111400.0,IC50,uM,111.4,COc1ccccc1C(=Cc1coc2nc(=N)[nH]c(N)c12)C(C)C,3.95311480916229,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2261120>,False,False
CHEMBL595497,IC50,nM,160300.0,IC50,uM,160.3,CCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,3.795066477645855,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2261190>,False,False
CHEMBL604879,IC50,nM,529300.0,IC50,uM,529.3,CCCCC(=Cc1coc2nc(=N)[nH]c(N)c12)c1ccccc1OC,3.276298106008732,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2261200>,False,False
CHEMBL596059,IC50,nM,63.0,IC50,uM,0.063,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,7.200659450546418,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22612E0>,False,False
CHEMBL590109,IC50,nM,940.0,IC50,uM,0.94,NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,6.026872146400302,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2261CF0>,False,False
CHEMBL599388,IC50,nM,2400.0,IC50,uM,2.4,COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,5.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254A50>,False,False
CHEMBL606403,IC50,nM,129.0,IC50,nM,129.0,CC(C)c1nsc(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)n1,6.889410289700751,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254BA0>,False,False
CHEMBL604914,IC50,nM,9.25,IC50,nM,9.25,O=C(COc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.033858267260968,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254C80>,False,False
CHEMBL597200,IC50,nM,8.43,IC50,nM,8.43,O=C(COc1ccc(F)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.074172425375258,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254CF0>,False,False
CHEMBL599047,IC50,nM,0.85,IC50,nM,0.85,O=C(Cn1sc2ccccc2c1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254DD0>,False,False
CHEMBL599863,IC50,nM,0.37,IC50,nM,0.37,O=C(CNC(=O)Oc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.431798275933003,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254F20>,False,False
CHEMBL603266,IC50,nM,0.36,IC50,nM,0.36,O=C(Cn1sccc1=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.443697499232712,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2254F90>,False,False
CHEMBL592617,IC50,nM,0.17,IC50,nM,0.17,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226C040>,False,False
CHEMBL597950,IC50,nM,23.8,IC50,nM,23.8,C=C=CCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,7.623423042943488,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226C510>,False,False
CHEMBL609321,IC50,nM,16.9,IC50,nM,16.9,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295386326,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226C5F0>,False,False
CHEMBL2374458,IC50,nM,58.0,IC50,nM,58.0,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226BEB0>,False,False
CHEMBL1081198,IC50,nM,50000.0,IC50,uM,50.0,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,4.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E350>,False,False
CHEMBL1087368,IC50,nM,1160.0,IC50,uM,1.16,CCN(CC)CCNC(=O)c1[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C,5.935542010773082,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E3C0>,False,False
CHEMBL1082012,IC50,nM,257.0,IC50,uM,0.257,Cc1c(C(=O)NCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,6.590066876668706,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E4A0>,False,False
CHEMBL1080506,IC50,nM,12650.0,IC50,uM,12.65,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,4.897909474488163,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E510>,False,False
CHEMBL1080812,IC50,nM,867.0,IC50,uM,0.867,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,6.06198090252379,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E580>,False,False
CHEMBL1080990,IC50,nM,1210.0,IC50,uM,1.21,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,5.91721462968355,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E5F0>,False,False
CHEMBL1080271,IC50,nM,77220.0,IC50,uM,77.22,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,4.1122702027119695,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E660>,False,False
CHEMBL1080272,IC50,nM,15140.0,IC50,uM,15.14,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,4.8198741248359465,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E6D0>,False,False
CHEMBL1080815,IC50,nM,2700.0,IC50,uM,2.7,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,5.568636235841013,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E7B0>,False,False
CHEMBL1091613,IC50,nM,240.0,IC50,nM,240.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,6.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E820>,False,False
CHEMBL1093815,IC50,nM,83.0,IC50,nM,83.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl,7.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E890>,False,False
CHEMBL1093234,IC50,nM,55.0,IC50,nM,55.0,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226E900>,False,False
CHEMBL1088931,IC50,nM,6.2,IC50,nM,6.2,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,8.207608310501746,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226ECF0>,False,False
CHEMBL1090357,IC50,nM,0.78,IC50,nM,0.78,CN(C)CCc1ccc(Nc2nccc(-c3c(-c4cccc(NC(=O)c5c(F)cccc5F)c4)nc4sccn34)n2)cc1,9.10790539730952,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226ED60>,False,False
CHEMBL1090359,IC50,nM,2.3,IC50,nM,2.3,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1)c1c(F)cccc1F,8.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226EE40>,False,False
CHEMBL1090360,IC50,nM,56.0,IC50,nM,56.0,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226EEB0>,False,False
CHEMBL1090361,IC50,nM,57.0,IC50,nM,57.0,CN1CCc2cc(Nc3nccc(-c4c(-c5cccc(NC(=O)Cc6ccccc6)c5)nc5sccn45)n3)ccc2C1,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226EF20>,False,False
CHEMBL1090363,IC50,nM,24.0,IC50,nM,24.0,CN(C)CCc1cccc(Nc2nccc(-c3c(-c4cccc(NC(=O)Cc5ccccc5)c4)nc4sccn34)n2)c1,7.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F040>,False,False
CHEMBL1090364,IC50,nM,6.4,IC50,nM,6.4,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,8.193820026016112,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F0B0>,False,False
CHEMBL1093099,IC50,nM,15070.0,IC50,uM,15.07,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccccc3)c12,4.821886747685368,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F120>,False,False
CHEMBL1093100,IC50,nM,10410.0,IC50,uM,10.41,Cc1ccc(Sc2cccc3[nH]c4nc(N)nc(N)c4c23)cc1,4.982549270489463,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F190>,False,False
CHEMBL1088901,IC50,nM,190.0,IC50,nM,190.0,CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F2E0>,False,False
CHEMBL1089524,IC50,nM,130.0,IC50,nM,130.0,CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,6.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F350>,False,False
CHEMBL1092382,IC50,nM,520.0,IC50,nM,520.0,CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,6.2839966563652006,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F3C0>,False,False
CHEMBL1088240,IC50,nM,3300.0,IC50,uM,3.3,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F4A0>,False,False
CHEMBL1094195,IC50,nM,1110.0,IC50,umol/L,1.11,Cl.NCCc1cn(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.954677021213342,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F6D0>,False,False
CHEMBL1094196,IC50,nM,1250.0,IC50,umol/L,1.25,COc1ccc(-c2ccc(Cn3cc(CCN)c4cc(OCCc5ccc(O)cc5)ccc43)cc2)cc1.Cl,5.903089986991944,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F740>,False,False
CHEMBL1095154,IC50,nM,1300.0,IC50,umol/L,1.3,Cl.NCCc1cn(Cc2ccc(-c3ccccc3)cc2)c2ccc(OCCc3ccc(O)cc3)cc12,5.886056647693163,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F7B0>,False,False
CHEMBL1095957,IC50,nM,2070.0,IC50,umol/L,2.07,Cl.NCCc1c[nH]c2ccc(OCCc3ccc(O)cc3)cc12,5.684029654543083,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226F820>,False,False
CHEMBL483108,IC50,nM,22800.0,IC50,uM,22.8,Nc1nc(Nc2ccc(F)c(Br)c2)c2cc(CCc3ccccc3)[nH]c2n1,4.642065152999546,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FBA0>,False,False
CHEMBL1097368,IC50,nM,56100.0,IC50,uM,56.1,c1ccc(CCc2cc3c(Nc4ccc5[nH]ccc5c4)ncnc3[nH]2)cc1,4.251037138743839,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FC10>,False,False
CHEMBL1095761,IC50,nM,200.0,IC50,uM,0.2,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FC80>,False,False
CHEMBL1095130,IC50,nM,2500.0,IC50,uM,2.5,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,5.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FCF0>,False,False
CHEMBL1095131,IC50,nM,161600.0,IC50,uM,161.6,Nc1nc(Nc2cccc(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,3.791558643561433,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FD60>,False,False
CHEMBL1095445,IC50,nM,27200.0,IC50,uM,27.2,Nc1nc(Nc2cccc(C(F)(F)F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,4.565431095965801,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FDD0>,False,False
CHEMBL1094808,IC50,nM,91700.0,IC50,uM,91.7,Nc1nc(Nc2ccc(C(F)(F)F)c(F)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,4.037630664329979,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FEB0>,False,False
CHEMBL1095463,IC50,nM,45600.0,IC50,uM,45.6,CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1,4.341035157335565,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FF20>,False,False
CHEMBL1095776,IC50,nM,96400.0,IC50,uM,96.4,CC(C)c1ccccc1Nc1nc(N)nc2[nH]c(Cc3ccc(Cl)cc3Cl)cc12,4.015922966097169,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226FF90>,False,False
CHEMBL1095464,IC50,nM,9100.0,IC50,uM,9.1,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,5.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226A0B0>,False,False
CHEMBL1095465,IC50,nM,12600.0,IC50,uM,12.6,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,4.899629454882437,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226A120>,False,False
CHEMBL1094784,IC50,nM,33100.0,IC50,uM,33.1,FC(F)(F)c1cccc(Nc2ncnc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)c1,4.480172006224281,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226A190>,False,False
CHEMBL1171792,IC50,nM,85.0,IC50,uM,0.085,Cc1ccc(Br)c2c(C#N)cc(C(=O)C3CC3)n12,7.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226A200>,False,False
CHEMBL1172957,IC50,nM,10000.0,IC50,uM,10.0,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E226A270>,False,False
CHEMBL1173249,IC50,nM,18350.0,IC50,uM,18.35,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(F)cc1,4.736363931411892,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238040>,False,False
CHEMBL1173248,IC50,nM,16140.0,IC50,uM,16.14,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,4.7920964696139485,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22380B0>,False,False
CHEMBL1173816,IC50,nM,18450.0,IC50,uM,18.45,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,4.734003629504921,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238120>,False,False
CHEMBL1171822,IC50,nM,19320.0,IC50,uM,19.32,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(C)cc1,4.713992877920526,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238190>,False,False
CHEMBL1173680,IC50,nM,17190.0,IC50,uM,17.19,COc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)cc1,4.764724123312948,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238200>,False,False
CHEMBL1172418,IC50,nM,24150.0,IC50,uM,24.15,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,4.617082864912469,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238270>,False,False
CHEMBL1172419,IC50,nM,28690.0,IC50,uM,28.69,CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1,4.542269451754001,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22382E0>,False,False
CHEMBL1172602,IC50,nM,25470.0,IC50,uM,25.47,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,4.593971055036385,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238350>,False,False
CHEMBL1172603,IC50,nM,15560.0,IC50,uM,15.56,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(F)cc1,4.80799040734633,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22383C0>,False,False
CHEMBL1173022,IC50,nM,19730.0,IC50,uM,19.73,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Cl)cc1,4.704872914747809,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238430>,False,False
CHEMBL1173023,IC50,nM,20610.0,IC50,uM,20.61,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,4.685922008220787,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22384A0>,False,False
CHEMBL1173319,IC50,nM,17490.0,IC50,uM,17.49,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(C)cc1,4.757210190521324,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238510>,False,False
CHEMBL1173397,IC50,nM,15240.0,IC50,uM,15.24,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)cc1,4.8170150329964185,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238580>,False,False
CHEMBL1171638,IC50,nM,21480.0,IC50,uM,21.48,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1Cl,4.667965722972482,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22385F0>,False,False
CHEMBL1173398,IC50,nM,20040.0,IC50,uM,20.04,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccccc1,4.698102282804792,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238660>,False,False
CHEMBL1173105,IC50,nM,17310.0,IC50,uM,17.31,COc1cc(OC)cc(C2CC(c3ccc(C)c(C)c3)=NN2C(C)=O)c1,4.761702932124607,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22386D0>,False,False
CHEMBL1172781,IC50,nM,223.0,IC50,nM,223.0,OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,6.651695136951839,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2238F90>,False,False
CHEMBL1242285,IC50,nM,249.0,IC50,uM,0.249,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,6.603800652904264,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22424A0>,False,False
CHEMBL1241299,IC50,nM,100000.0,IC50,uM,100.0,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242580>,False,False
CHEMBL1242287,IC50,nM,324.0,IC50,uM,0.324,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,6.489454989793388,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22425F0>,False,False
CHEMBL1242376,IC50,nM,236.0,IC50,uM,0.236,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,6.627087997029894,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242660>,False,False
CHEMBL1242377,IC50,nM,1400.0,IC50,uM,1.4,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,5.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22426D0>,False,False
CHEMBL1242378,IC50,nM,100000.0,IC50,uM,100.0,C[C@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.0,<rdkit.Chem.rdchem.Mol object at 0x000001D6E2242740>,False,False
CHEMBL1242468,IC50,nM,26000.0,IC50,uM,26.0,C[C@@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D6E22427B0>,False,False
